# QDB Assay Design Statistics

## Basic Statistics
Statistic,Value
Total Valid Designs,1844022
Target Length (avg),100.00 ± 0.00
Target Length (min-max),100 - 100
Capture Probe Length (avg),50.00 ± 0.00
Capture Probe Length (min-max),50 - 50
Reporter Probe Length (avg),50.00 ± 0.00
Reporter Probe Length (min-max),50 - 50

## GC Content Statistics
Probe Type,Avg GC (%),Std Dev,Min (%),Max (%)
Capture Probe,46.02,4.15,40.00,58.33
Reporter Probe,46.07,4.19,40.00,60.00

## Melting Temperature Statistics
Probe Type,Avg Tm (°C),Std Dev,Min (°C),Max (°C)
Capture Probe,68.58,1.90,61.92,72.00
Reporter Probe,68.59,1.90,61.92,72.00

## Top 30 Organisms
Organism,Count,Percent,Strain Count
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S100/2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S93/2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/Jd175/2015,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/Jd199/2015,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T157(b)/2015,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Hu/Oman_2285_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Hu-France (UAE) - FRA1_1627-2013_BAL_Sanger,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Camel/UAE/D1209/2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_8_2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_16_2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_30_2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_33_2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_26_2014,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Hafr-Al-Batin_6_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Hafr-Al-Batin_2_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Riyadh_14_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Riyadh_4_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Al-Hasa_18_2013,112,0.006073680248934124,1
Middle East respiratory syndrome coronavirus isolate Al-Hasa_1_2013,112,0.006073680248934124,1
Rousettus bat coronavirus isolate SBB-726,111,0.0060194509609972115,1
Rupicapra rupicapra papillomavirus 1,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-001196,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-001234,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_B2,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_B3,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_D9,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-098697_2023,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-ROK-P53_06-2023,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-ROK-P53_22-2023,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL074_2022,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL104_2022,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL111_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-097301_2023,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_Romania_B-12_2022,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_USA_IL-RIPHL-MPXV-04-0076_2023,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-ROK-P024-2023,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_UZ_REGA_13,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_UZ_REGA_17,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_UZ_REGA_18,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_UZ_REGA_22,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_UZ_REGA_29,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Sudan_2022_RKI630,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-098023_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-090521_2022,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000337,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000394,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000424,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000427,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000462,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000467,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000491,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000495,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000498,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000525,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000526,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000527,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000530,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000547,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000554,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000571,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000577,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000613,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000625,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000632,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000659,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000663,111,0.0060194509609972115,1
Monkeypox virus isolate NY-NYCPHL-000667,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_USA_2022_NY0019,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_USA_2022_NY0036,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Nigeria_2018_5305,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Nigeria_2018_5231,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Nigeria_2017_2947,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Nigeria_2017_2945,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Nigeria_2017_2888,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_USA_2022_TX0016,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_USA_2022_DE0001,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_USA_2022_FL0026,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI575,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI591,111,0.0060194509609972115,1
Monkeypox virus isolate ID6821,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-104793_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI539,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI551,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI521,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI492,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV22_human_USA-OK-302,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_017_19,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Human_USA_CA-CDPH-MPX000023_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-USA-IL-IDPH-036,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-USA-IL-IDPH-070,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI377,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI380,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV22_human_USA-OK-104,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI356,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_USA_OH-UW-070832_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPX_fZLVcc_9000229,111,0.0060194509609972115,1
Monkeypox virus isolate MPX_J6xzTO_9000287,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI298,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI268,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI270,111,0.0060194509609972115,1
Monkeypox virus isolate hMpxV_Netherlands_NH-AUMC-0001_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI178,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI142,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI103,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI127,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI093,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI100,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI052,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI059,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_Germany_2022_RKI067,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_CAN_UN-NML-2884_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MpxV_human_CAN_UN-NML-2897_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV_ISR001_2022,111,0.0060194509609972115,1
Monkeypox virus isolate Monkeypox_PT0008_2022,111,0.0060194509609972115,1
Monkeypox virus isolate MPXV-BY-IMB25241,111,0.0060194509609972115,1
UNVERIFIED: Monkeypox virus strain 3019,111,0.0060194509609972115,1
UNVERIFIED: Monkeypox virus strain 3030,111,0.0060194509609972115,1
Monkeypox virus isolate DRC 07-0338,111,0.0060194509609972115,1
Monkeypox virus isolate DRC 07-0514,111,0.0060194509609972115,1
Monkeypox virus strain USA_2003_039,111,0.0060194509609972115,1
Human mastadenovirus B strain HAdV-B/JPN/T150125/2015/79[P11H34F11],111,0.0060194509609972115,1
Human mastadenovirus B strain HAdV-B/USA/12146/2012/[P11H11F7],111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate Camel/227,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate Camel/1290,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate camel/KFU-HKU-K/2017,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate MERS-CoV/JC37/Ramtha,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Kenya/C1215/2018,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Kenya/C1272/2018,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate Hu/Amman-Jordan-12918/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain Hu/Riyadh-KSA-5767/2017,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate MERS-CoV camel/Morocco/CIRAD-HKU213/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain Camel/Oman_1_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain Hu/Aseer-KSA-Rs924/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B11_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B15_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B21_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B30_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B45_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B48_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B53_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B54_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B55_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B56_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B64_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B68_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B74_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B76_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B78_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B79_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B84_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B85_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B99_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B100_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B108_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_B110_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_414379_W3_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_414498_W3_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain camel/UAE_414377_W3_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus strain MERS-CoV/KOR/KNIH/001_05_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome-related coronavirus isolate D998/15,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry84N/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/401/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D33(b)/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D34/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D35/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/D36/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S73/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S94/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S99/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry162/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Riyadh/Ry79/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T3/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T7/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T16/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T22/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T68/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T89/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T91(b)/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate camel/Taif/T98/2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/163-2-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/163-1-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/014-1-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/014-2-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/035-1-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/035-2-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/168-1-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KOREA/Seoul/168-2-2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KFMC-10,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate MERS-CoV/KOR/KNIH/002_05_2015,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate Camel/UAE/D1164.9/2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus strain Abu Dhabi_UAE_18_2014,111,0.0060194509609972115,1
Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-503,111,0.0060194509609972115,1
Bovine viral diarrhea virus 2 strain USMARC-60779,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_A1,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_A2,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_B1,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_B4,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_C2,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_C3,110,0.0059652216730603,1
Monkeypox virus isolate MPXV_D7,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_03-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_04-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_07-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_09-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_13-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_14-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_15-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_16-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_17-2023,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P53_18-2023,110,0.0059652216730603,1
Monkeypox virus isolate QLDMX00001,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL061_2022,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL065_2022,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL067_2022,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL080_2022,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL113_2022,110,0.0059652216730603,1
Monkeypox virus isolate hMpxV_Canada_ON-PHOL129_2022,110,0.0059652216730603,1
Monkeypox virus isolate MpxV_human_USA_WA-UW-119649_2022,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P002-2022,110,0.0059652216730603,1
Monkeypox virus isolate MPXV-ROK-P004-2022,110,0.0059652216730603,1
